country_id	country_name	country_name_url_encoded	city_id	city_name	city_name_url_encoded	city_url_full	city_url	country_url_full	country_url	city_name_to_lower	country_name_to_lower	country_code	name	asciiname	admin1_code	admin2_code	population	lat	lng
220	United States	United%20States	5920	Berwyn, IL	Berwyn%2C%20IL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Berwyn%2C%20IL	city_result.jsp?country=United%20States&city=Berwyn%2C%20IL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	berwyn, il	united states	US	Berwyn	Berwyn	IL	031	56368	41.85059	-87.79367
220	United States	United%20States	5921	Bethel, AK	Bethel%2C%20AK	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bethel%2C%20AK	city_result.jsp?country=United%20States&city=Bethel%2C%20AK	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bethel, ak	united states	US	Bethel	Bethel	AK	050	6450	60.79222	-161.75583
220	United States	United%20States	5922	Bethesda, MD	Bethesda%2C%20MD	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bethesda%2C%20MD	city_result.jsp?country=United%20States&city=Bethesda%2C%20MD	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bethesda, md	united states	US	Bethesda	Bethesda	MD	031	60858	38.98067	-77.10026
220	United States	United%20States	5923	Bethlehem, PA	Bethlehem%2C%20PA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bethlehem%2C%20PA	city_result.jsp?country=United%20States&city=Bethlehem%2C%20PA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bethlehem, pa	united states	US	Bethlehem	Bethlehem	PA	095	74892	40.62593	-75.37046
220	United States	United%20States	5924	Beverly Hills, CA	Beverly%20Hills%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Beverly%20Hills%2C%20CA	city_result.jsp?country=United%20States&city=Beverly%20Hills%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	beverly hills, ca	united states	US	Beverly Hills	Beverly Hills	CA	037	34869	34.07362	-118.40036
220	United States	United%20States	5925	Big Bear Lake, CA	Big%20Bear%20Lake%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Big%20Bear%20Lake%2C%20CA	city_result.jsp?country=United%20States&city=Big%20Bear%20Lake%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	big bear lake, ca	united states	US	Big Bear Lake	Big Bear Lake	CA	071	5213	34.2439	-116.91142
220	United States	United%20States	5926	Big Rapids, MI	Big%20Rapids%2C%20MI	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Big%20Rapids%2C%20MI	city_result.jsp?country=United%20States&city=Big%20Rapids%2C%20MI	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	big rapids, mi	united states	US	Big Rapids	Big Rapids	MI	107	10397	43.69808	-85.48366
220	United States	United%20States	5927	Billings, MT	Billings%2C%20MT	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Billings%2C%20MT	city_result.jsp?country=United%20States&city=Billings%2C%20MT	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	billings, mt	united states	US	Billings	Billings	MT	111	110263	45.78329	-108.50069
220	United States	United%20States	5928	Biloxi, MS	Biloxi%2C%20MS	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Biloxi%2C%20MS	city_result.jsp?country=United%20States&city=Biloxi%2C%20MS	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	biloxi, ms	united states	US	Biloxi	Biloxi	MS	047	45637	30.39603	-88.88531
220	United States	United%20States	5929	Binghamton, NY	Binghamton%2C%20NY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Binghamton%2C%20NY	city_result.jsp?country=United%20States&city=Binghamton%2C%20NY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	binghamton, ny	united states	US	Binghamton	Binghamton	NY	007	46032	42.09869	-75.91797
220	United States	United%20States	5930	Birmingham, AL	Birmingham%2C%20AL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Birmingham%2C%20AL	city_result.jsp?country=United%20States&city=Birmingham%2C%20AL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	birmingham, al	united states	US	Birmingham	Birmingham	AL	073	212461	33.52066	-86.80249
220	United States	United%20States	5931	Bishop, CA	Bishop%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bishop%2C%20CA	city_result.jsp?country=United%20States&city=Bishop%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bishop, ca	united states	US	Bishop	Bishop	CA	027	3806	37.36354	-118.39511
220	United States	United%20States	5932	Bismarck, AR	Bismarck%2C%20AR	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bismarck%2C%20AR	city_result.jsp?country=United%20States&city=Bismarck%2C%20AR	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bismarck, ar	united states	US	NA	NA	NA	NA	NA	NA	NA
220	United States	United%20States	5933	Bismarck, ND	Bismarck%2C%20ND	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bismarck%2C%20ND	city_result.jsp?country=United%20States&city=Bismarck%2C%20ND	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bismarck, nd	united states	US	Bismarck	Bismarck	ND	015	71167	46.80833	-100.78374
220	United States	United%20States	5934	Blackfoot, ID	Blackfoot%2C%20ID	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Blackfoot%2C%20ID	city_result.jsp?country=United%20States&city=Blackfoot%2C%20ID	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	blackfoot, id	united states	US	Blackfoot	Blackfoot	ID	011	11740	43.19047	-112.34498
220	United States	United%20States	5935	Blacksburg, VA	Blacksburg%2C%20VA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Blacksburg%2C%20VA	city_result.jsp?country=United%20States&city=Blacksburg%2C%20VA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	blacksburg, va	united states	US	Blacksburg	Blacksburg	VA	121	44215	37.22957	-80.41394
220	United States	United%20States	5936	Bloomfield Hills, MI	Bloomfield%20Hills%2C%20MI	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bloomfield%20Hills%2C%20MI	city_result.jsp?country=United%20States&city=Bloomfield%20Hills%2C%20MI	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bloomfield hills, mi	united states	US	Bloomfield Hills	Bloomfield Hills	MI	125	4004	42.58364	-83.24549
220	United States	United%20States	5937	Bloomfield, NJ	Bloomfield%2C%20NJ	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bloomfield%2C%20NJ	city_result.jsp?country=United%20States&city=Bloomfield%2C%20NJ	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bloomfield, nj	united states	US	Bloomfield	Bloomfield	NJ	013	49120	40.80677	-74.18542
220	United States	United%20States	5938	Bloomington, IL	Bloomington%2C%20IL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bloomington%2C%20IL	city_result.jsp?country=United%20States&city=Bloomington%2C%20IL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bloomington, il	united states	US	Bloomington	Bloomington	IL	113	78292	40.4842	-88.99369
220	United States	United%20States	5939	Bloomington, IN	Bloomington%2C%20IN	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bloomington%2C%20IN	city_result.jsp?country=United%20States&city=Bloomington%2C%20IN	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bloomington, in	united states	US	Bloomington	Bloomington	IN	105	84067	39.16533	-86.52639
220	United States	United%20States	5940	Bloomsburg, PA	Bloomsburg%2C%20PA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bloomsburg%2C%20PA	city_result.jsp?country=United%20States&city=Bloomsburg%2C%20PA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bloomsburg, pa	united states	US	Bloomsburg	Bloomsburg	PA	037	14585	41.0037	-76.45495
220	United States	United%20States	5941	Bluefield, WV	Bluefield%2C%20WV	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bluefield%2C%20WV	city_result.jsp?country=United%20States&city=Bluefield%2C%20WV	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bluefield, wv	united states	US	Bluefield	Bluefield	WV	055	10323	37.26984	-81.22232
220	United States	United%20States	5942	Bluffton, OH	Bluffton%2C%20OH	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bluffton%2C%20OH	city_result.jsp?country=United%20States&city=Bluffton%2C%20OH	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bluffton, oh	united states	US	Bluffton	Bluffton	OH	003	4161	40.89533	-83.88883
220	United States	United%20States	5943	Boca Raton, FL	Boca%20Raton%2C%20FL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Boca%20Raton%2C%20FL	city_result.jsp?country=United%20States&city=Boca%20Raton%2C%20FL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	boca raton, fl	united states	US	Boca Raton	Boca Raton	FL	099	93235	26.35869	-80.0831
220	United States	United%20States	5944	Boise, ID	Boise%2C%20ID	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Boise%2C%20ID	city_result.jsp?country=United%20States&city=Boise%2C%20ID	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	boise, id	united states	US	Boise	Boise	ID	001	145987	43.6135	-116.20345
220	United States	United%20States	5945	Bolingbrook, IL	Bolingbrook%2C%20IL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bolingbrook%2C%20IL	city_result.jsp?country=United%20States&city=Bolingbrook%2C%20IL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bolingbrook, il	united states	US	Bolingbrook	Bolingbrook	IL	197	74306	41.69864	-88.0684
220	United States	United%20States	5946	Boone, NC	Boone%2C%20NC	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Boone%2C%20NC	city_result.jsp?country=United%20States&city=Boone%2C%20NC	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	boone, nc	united states	US	Boone	Boone	NC	189	18156	36.21679	-81.67455
220	United States	United%20States	5947	Boston, MA	Boston%2C%20MA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Boston%2C%20MA	city_result.jsp?country=United%20States&city=Boston%2C%20MA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	boston, ma	united states	US	Boston	Boston	MA	025	667137	42.35843	-71.05977
220	United States	United%20States	5948	Boulder, CO	Boulder%2C%20CO	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Boulder%2C%20CO	city_result.jsp?country=United%20States&city=Boulder%2C%20CO	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	boulder, co	united states	US	Boulder	Boulder	CO	013	107349	40.01499	-105.27055
220	United States	United%20States	5949	Bourne, MA	Bourne%2C%20MA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bourne%2C%20MA	city_result.jsp?country=United%20States&city=Bourne%2C%20MA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bourne, ma	united states	US	Bourne	Bourne	MA	001	1418	41.74122	-70.59892
220	United States	United%20States	5950	Bowie, MD	Bowie%2C%20MD	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bowie%2C%20MD	city_result.jsp?country=United%20States&city=Bowie%2C%20MD	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bowie, md	united states	US	Bowie	Bowie	MD	033	58025	38.94278	-76.73028
220	United States	United%20States	5951	Bowling Green, KY	Bowling%20Green%2C%20KY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bowling%20Green%2C%20KY	city_result.jsp?country=United%20States&city=Bowling%20Green%2C%20KY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bowling green, ky	united states	US	Bowling Green	Bowling Green	KY	227	63616	36.99032	-86.4436
220	United States	United%20States	5952	Bowling Green, OH	Bowling%20Green%2C%20OH	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bowling%20Green%2C%20OH	city_result.jsp?country=United%20States&city=Bowling%20Green%2C%20OH	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bowling green, oh	united states	US	Bowling Green	Bowling Green	OH	173	31246	41.37477	-83.65132
220	United States	United%20States	5953	Boynton Beach, FL	Boynton%20Beach%2C%20FL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Boynton%20Beach%2C%20FL	city_result.jsp?country=United%20States&city=Boynton%20Beach%2C%20FL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	boynton beach, fl	united states	US	Boynton Beach	Boynton Beach	FL	099	73966	26.52535	-80.06643
220	United States	United%20States	5954	Bozeman, MT	Bozeman%2C%20MT	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bozeman%2C%20MT	city_result.jsp?country=United%20States&city=Bozeman%2C%20MT	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bozeman, mt	united states	US	Bozeman	Bozeman	MT	031	43405	45.67965	-111.03856
220	United States	United%20States	5955	Bradenton, FL	Bradenton%2C%20FL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bradenton%2C%20FL	city_result.jsp?country=United%20States&city=Bradenton%2C%20FL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bradenton, fl	united states	US	Bradenton	Bradenton	FL	081	54437	27.49893	-82.57482
220	United States	United%20States	5956	Bradford, PA	Bradford%2C%20PA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bradford%2C%20PA	city_result.jsp?country=United%20States&city=Bradford%2C%20PA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bradford, pa	united states	US	Bradford	Bradford	PA	083	8507	41.9559	-78.64392
220	United States	United%20States	5957	Brainerd, MN	Brainerd%2C%20MN	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brainerd%2C%20MN	city_result.jsp?country=United%20States&city=Brainerd%2C%20MN	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brainerd, mn	united states	US	Brainerd	Brainerd	MN	035	13371	46.35802	-94.20083
220	United States	United%20States	5958	Branson, MO	Branson%2C%20MO	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Branson%2C%20MO	city_result.jsp?country=United%20States&city=Branson%2C%20MO	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	branson, mo	united states	US	Branson	Branson	MO	213	11431	36.64367	-93.21851
220	United States	United%20States	5959	Brattleboro, VT	Brattleboro%2C%20VT	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brattleboro%2C%20VT	city_result.jsp?country=United%20States&city=Brattleboro%2C%20VT	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brattleboro, vt	united states	US	Brattleboro	Brattleboro	VT	025	7414	42.85092	-72.55787
220	United States	United%20States	5960	Brea, CA	Brea%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brea%2C%20CA	city_result.jsp?country=United%20States&city=Brea%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brea, ca	united states	US	Brea	Brea	CA	059	41944	33.91668	-117.90006
220	United States	United%20States	5961	Breckenridge, CO	Breckenridge%2C%20CO	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Breckenridge%2C%20CO	city_result.jsp?country=United%20States&city=Breckenridge%2C%20CO	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	breckenridge, co	united states	US	Breckenridge	Breckenridge	CO	117	4896	39.48165	-106.03835
220	United States	United%20States	5962	Breckenridge,TX	Breckenridge%2CTX	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Breckenridge%2CTX	city_result.jsp?country=United%20States&city=Breckenridge%2CTX	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	breckenridge,tx	united states	US	NA	NA	NA	NA	NA	NA	NA
220	United States	United%20States	5963	Bremerton, WA	Bremerton%2C%20WA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bremerton%2C%20WA	city_result.jsp?country=United%20States&city=Bremerton%2C%20WA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bremerton, wa	united states	US	Bremerton	Bremerton	WA	035	39520	47.56732	-122.63264
220	United States	United%20States	5964	Brentwood, CA	Brentwood%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brentwood%2C%20CA	city_result.jsp?country=United%20States&city=Brentwood%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brentwood, ca	united states	US	Brentwood	Brentwood	CA	013	58968	37.93187	-121.69579
220	United States	United%20States	5965	Brentwood, TN	Brentwood%2C%20TN	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brentwood%2C%20TN	city_result.jsp?country=United%20States&city=Brentwood%2C%20TN	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brentwood, tn	united states	US	Brentwood	Brentwood	TN	187	41763	36.03312	-86.78278
220	United States	United%20States	5966	Brevard, NC	Brevard%2C%20NC	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brevard%2C%20NC	city_result.jsp?country=United%20States&city=Brevard%2C%20NC	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brevard, nc	united states	US	Brevard	Brevard	NC	175	7735	35.23345	-82.73429
220	United States	United%20States	5967	Bridgeport, CT	Bridgeport%2C%20CT	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bridgeport%2C%20CT	city_result.jsp?country=United%20States&city=Bridgeport%2C%20CT	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bridgeport, ct	united states	US	Bridgeport	Bridgeport	CT	001	147629	41.17923	-73.18945
220	United States	United%20States	5968	Bridgewater, NJ	Bridgewater%2C%20NJ	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bridgewater%2C%20NJ	city_result.jsp?country=United%20States&city=Bridgewater%2C%20NJ	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bridgewater, nj	united states	US	Bridgewater	Bridgewater	NJ	035	44464	40.60079	-74.64815
220	United States	United%20States	5969	Brier, WA	Brier%2C%20WA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brier%2C%20WA	city_result.jsp?country=United%20States&city=Brier%2C%20WA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brier, wa	united states	US	Brier	Brier	WA	061	6656	47.78454	-122.27429
220	United States	United%20States	5970	Brighton, MI	Brighton%2C%20MI	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brighton%2C%20MI	city_result.jsp?country=United%20States&city=Brighton%2C%20MI	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brighton, mi	united states	US	Brighton	Brighton	MI	093	7609	42.52948	-83.78022
220	United States	United%20States	5971	Bristol, VA	Bristol%2C%20VA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bristol%2C%20VA	city_result.jsp?country=United%20States&city=Bristol%2C%20VA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bristol, va	united states	US	Bristol	Bristol	VA	520	17141	36.59649	-82.18847
220	United States	United%20States	5972	Brockton, MA	Brockton%2C%20MA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brockton%2C%20MA	city_result.jsp?country=United%20States&city=Brockton%2C%20MA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brockton, ma	united states	US	Brockton	Brockton	MA	023	95314	42.08343	-71.01838
220	United States	United%20States	5973	Bronx, NY	Bronx%2C%20NY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bronx%2C%20NY	city_result.jsp?country=United%20States&city=Bronx%2C%20NY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bronx, ny	united states	US	NA	NA	NA	NA	NA	NA	NA
220	United States	United%20States	5974	Brookhaven, NY	Brookhaven%2C%20NY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brookhaven%2C%20NY	city_result.jsp?country=United%20States&city=Brookhaven%2C%20NY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brookhaven, ny	united states	US	Brookhaven	Brookhaven	NY	103	3451	40.77927	-72.91538
220	United States	United%20States	5975	Brookings	Brookings	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brookings	city_result.jsp?country=United%20States&city=Brookings	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brookings	united states	US	NA	NA	NA	NA	NA	NA	NA
220	United States	United%20States	5976	Brooklyn, NY	Brooklyn%2C%20NY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brooklyn%2C%20NY	city_result.jsp?country=United%20States&city=Brooklyn%2C%20NY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brooklyn, ny	united states	US	Brooklyn	Brooklyn	NY	047	2300664	40.6501	-73.94958
220	United States	United%20States	5977	Brownsville, TX	Brownsville%2C%20TX	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brownsville%2C%20TX	city_result.jsp?country=United%20States&city=Brownsville%2C%20TX	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brownsville, tx	united states	US	Brownsville	Brownsville	TX	061	183887	25.90175	-97.49748
220	United States	United%20States	5978	Brunswick, GA	Brunswick%2C%20GA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brunswick%2C%20GA	city_result.jsp?country=United%20States&city=Brunswick%2C%20GA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brunswick, ga	united states	US	Brunswick	Brunswick	GA	127	16157	31.14995	-81.49149
220	United States	United%20States	5979	Brunswick, ME	Brunswick%2C%20ME	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Brunswick%2C%20ME	city_result.jsp?country=United%20States&city=Brunswick%2C%20ME	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	brunswick, me	united states	US	Brunswick	Brunswick	ME	005	15175	43.91452	-69.96533
220	United States	United%20States	5980	Buckley, WA	Buckley%2C%20WA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Buckley%2C%20WA	city_result.jsp?country=United%20States&city=Buckley%2C%20WA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	buckley, wa	united states	US	Buckley	Buckley	WA	053	4550	47.16316	-122.02678
220	United States	United%20States	5981	Buffalo Grove, IL	Buffalo%20Grove%2C%20IL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Buffalo%20Grove%2C%20IL	city_result.jsp?country=United%20States&city=Buffalo%20Grove%2C%20IL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	buffalo grove, il	united states	US	Buffalo Grove	Buffalo Grove	IL	031	41496	42.15141	-87.95979
220	United States	United%20States	5982	Buffalo, NY	Buffalo%2C%20NY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Buffalo%2C%20NY	city_result.jsp?country=United%20States&city=Buffalo%2C%20NY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	buffalo, ny	united states	US	Buffalo	Buffalo	NY	029	258071	42.88645	-78.87837
220	United States	United%20States	5983	Buford, GA	Buford%2C%20GA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Buford%2C%20GA	city_result.jsp?country=United%20States&city=Buford%2C%20GA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	buford, ga	united states	US	Buford	Buford	GA	135	13748	34.12066	-84.00435
220	United States	United%20States	5984	Bullhead City, AZ	Bullhead%20City%2C%20AZ	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Bullhead%20City%2C%20AZ	city_result.jsp?country=United%20States&city=Bullhead%20City%2C%20AZ	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	bullhead city, az	united states	US	Bullhead City	Bullhead City	AZ	015	39445	35.14778	-114.5683
220	United States	United%20States	5985	Burbank, CA	Burbank%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Burbank%2C%20CA	city_result.jsp?country=United%20States&city=Burbank%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	burbank, ca	united states	US	Burbank	Burbank	CA	037	105319	34.18084	-118.30897
220	United States	United%20States	5986	Burley, ID	Burley%2C%20ID	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Burley%2C%20ID	city_result.jsp?country=United%20States&city=Burley%2C%20ID	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States	burley, id	united states	US	Burley	Burley	ID	031	10436	42.53574	-113.79279
